STATE,COUNTY,STATE_FIPS,COUNTY_FIPS,KERRY_VOTES,KERRY_%,CLINTON_VOTES,CLINTON_%,VOTE_DIFF,PER_DIFF
MISSOURI,REYNOLDS,29,179,1449,0.431,540,0.178,-909,-0.253
MISSOURI,RIPLEY,29,181,1907,0.337,830,0.150,-1077,-0.187
MISSOURI,STCHARLES,29,183,66855,0.409,68626,0.338,1771,-0.071
MISSOURI,STCLAIR,29,185,1841,0.371,936,0.202,-905,-0.169
MISSOURI,STGENEVIEVE,29,186,4281,0.526,2542,0.300,-1739,-0.226
MISSOURI,STFRANCOIS,29,187,10748,0.469,6250,0.251,-4498,-0.218
MISSOURI,STLOUISCITY,29,510,116133,0.803,6250,0.251,-4498,-0.218
MISSOURI,STLOUIS,29,189,295284,0.544,104235,0.787,-191049,0.243
MISSOURI,SALINE,29,195,4479,0.451,2789,0.301,-1690,-0.150
MISSOURI,SCHUYLER,29,197,894,0.440,354,0.183,-540,-0.257
MISSOURI,SCOTLAND,29,199,828,0.377,365,0.185,-463,-0.192
MISSOURI,SCOTT,29,201,6057,0.347,3575,0.206,-2482,-0.141
MISSOURI,SHANNON,29,203,1618,0.388,776,0.199,-842,-0.189
MISSOURI,SHELBY,29,205,1201,0.343,606,0.185,-595,-0.158
MISSOURI,STODDARD,29,207,3946,0.298,1876,0.141,-2070,-0.157
MISSOURI,STONE,29,209,4578,0.301,2887,0.173,-1691,-0.128
MISSOURI,SULLIVAN,29,211,1178,0.381,526,0.212,-652,-0.169
MISSOURI,TANEY,29,213,5601,0.291,4373,0.185,-1228,-0.106
MISSOURI,TEXAS,29,215,3664,0.333,1728,0.158,-1936,-0.175
MISSOURI,VERNON,29,217,3206,0.357,1707,0.198,-1499,-0.159
MISSOURI,WARREN,29,219,5461,0.407,3915,0.248,-1546,-0.159
MISSOURI,WASHINGTON,29,221,4459,0.486,1926,0.207,-2533,-0.279
MISSOURI,WAYNE,29,223,2250,0.363,948,0.165,-1302,-0.198
MISSOURI,WEBSTER,29,225,4657,0.312,3177,0.190,-1480,-0.122
MISSOURI,WORTH,29,227,436,0.385,195,0.186,-241,-0.199
MISSOURI,WRIGHT,29,229,2188,0.262,1170,0.144,-1018,-0.118
MONTANA,BEAVERHEAD,30,001,599,0.218,1143,0.236,544,0.018
MONTANA,BIGHORN,30,003,2213,0.514,2094,0.494,-119,-0.020
MONTANA,BLAINE,30,005,1300,0.460,1202,0.448,-98,-0.012
MONTANA,BROADWATER,30,007,533,0.226,573,0.183,40,-0.043
MONTANA,CARBON,30,009,1847,0.347,1828,0.305,-19,-0.042
MONTANA,CARTER,30,011,76,0.107,70,0.089,-6,-0.018
MONTANA,CASCADE,30,013,10425,0.395,12175,0.352,1750,-0.043
MONTANA,CHOUTEAU,30,015,941,0.322,732,0.281,-209,-0.041
MONTANA,CUSTER,30,017,1629,0.323,1176,0.227,-453,-0.096
MONTANA,DANIELS,30,019,326,0.291,168,0.175,-158,-0.116
MONTANA,DAWSON,30,021,1494,0.333,787,0.178,-707,-0.155
MONTANA,DEERLODGE,30,023,1775,0.592,2058,0.489,283,-0.103
MONTANA,FALLON,30,025,289,0.194,154,0.104,-135,-0.090
MONTANA,FERGUS,30,027,668,0.245,1202,0.206,534,-0.039
MONTANA,FLATHEAD,30,029,11587,0.300,13293,0.280,1706,-0.020
MONTANA,GALLATIN,30,031,10661,0.433,24246,0.451,13585,0.018
MONTANA,GARFIELD,30,033,52,0.079,34,0.047,-18,-0.032
MONTANA,GLACIER,30,035,2641,0.579,3121,0.615,480,0.036
MONTANA,GOLDENVALLEY,30,037,119,0.228,71,0.150,-48,-0.078
MONTANA,GRANITE,30,039,404,0.252,472,0.266,68,0.014
MONTANA,HILL,30,041,2300,0.424,2371,0.368,71,-0.056
MONTANA,JEFFERSON,30,043,1880,0.320,1998,0.298,118,-0.022
MONTANA,JUDITHBASIN,30,045,322,0.251,235,0.195,-87,-0.056
MONTANA,LAKE,30,047,2425,0.371,4776,0.362,2351,-0.009
MONTANA,LEWISANDCLARK,30,049,12655,0.426,14478,0.410,1823,-0.016
MONTANA,LIBERTY,30,051,281,0.272,206,0.214,-75,-0.058
MONTANA,LINCOLN,30,053,1656,0.289,2041,0.219,385,-0.070
MONTANA,MADISON,30,057,983,0.250,1180,0.249,197,-0.001
MONTANA,MCCONE,30,055,187,0.327,154,0.141,-33,-0.186
MONTANA,MEAGHER,30,059,247,0.254,193,0.198,-54,-0.056
MONTANA,MINERAL,30,061,542,0.295,519,0.258,-23,-0.037
MONTANA,MISSOULA,30,063,25598,0.515,31543,0.519,5945,0.004
MONTANA,MUSSELSHELL,30,065,538,0.240,332,0.136,-206,-0.104
MONTANA,PARK,30,067,3199,0.389,3595,0.384,396,-0.005
MONTANA,PETROLEUM,30,069,55,0.188,30,0.093,-25,-0.095
MONTANA,PHILLIPS,30,071,274,0.205,318,0.146,44,-0.059
MONTANA,PONDERA,30,073,956,0.334,738,0.271,-218,-0.063
MONTANA,POWDERRIVER,30,075,154,0.150,127,0.121,-27,-0.029
MONTANA,POWELL,30,077,751,0.269,551,0.197,-200,-0.072
MONTANA,PRAIRIE,30,079,181,0.246,100,0.145,-81,-0.101
MONTANA,RAVALLI,30,081,6128,0.310,6223,0.276,95,-0.034
MONTANA,RICHLAND,30,083,1120,0.260,671,0.138,-449,-0.122
MONTANA,ROOSEVELT,30,085,2193,0.545,1560,0.427,-633,-0.118
MONTANA,ROSEBUD,30,087,1520,0.424,987,0.286,-533,-0.138
MONTANA,SANDERS,30,089,1501,0.291,1218,0.205,-283,-0.086
MONTANA,SHERIDAN,30,091,845,0.415,477,0.260,-368,-0.155
MONTANA,SILVERBOW,30,093,5096,0.575,8619,0.524,3523,-0.050
MONTANA,STILLWATER,30,095,966,0.247,908,0.186,-58,-0.061
MONTANA,SWEETGRASS,30,097,292,0.226,402,0.191,110,-0.035
MONTANA,TETON,30,099,1047,0.312,808,0.253,-239,-0.059
MONTANA,TOOLE,30,101,690,0.299,402,0.197,-288,-0.102
MONTANA,TREASURE,30,103,121,0.251,59,0.133,-62,-0.118
MONTANA,VALLEY,30,105,1429,0.356,886,0.228,-543,-0.128
MONTANA,WHEATLAND,30,107,250,0.254,179,0.189,-71,-0.065
MONTANA,WIBAUX,30,109,144,0.257,55,0.102,-89,-0.155
MONTANA,YELLOWSTONE,30,111,24101,0.364,22171,0.315,-1930,-0.049
NEBRASKA,ADAMS,31,001,3791,0.285,3302,0.244,-489,-0.041
NEBRASKA,ANTELOPE,31,003,613,0.179,383,0.117,-230,-0.062
NEBRASKA,ARTHUR,31,005,24,0.090,17,0.062,-7,-0.028
NEBRASKA,BANNER,31,007,56,0.128,19,0.047,-37,-0.081
NEBRASKA,BLAINE,31,009,38,0.112,30,0.095,-8,-0.017
NEBRASKA,BOONE,31,011,546,0.189,414,0.143,-132,-0.046
NEBRASKA,BOXBUTTE,31,013,1657,0.322,965,0.196,-692,-0.126
NEBRASKA,BOYD,31,015,228,0.199,128,0.111,-100,-0.088
NEBRASKA,BROWN,31,017,268,0.155,153,0.096,-115,-0.059
NEBRASKA,BUFFALO,31,019,4100,0.220,4763,0.225,663,0.005
NEBRASKA,BURT,31,021,1272,0.347,930,0.261,-342,-0.086
NEBRASKA,BUTLER,31,023,1068,0.256,691,0.174,-377,-0.082
NEBRASKA,CASS,31,025,3619,0.314,3484,0.269,-135,-0.045
NEBRASKA,CEDAR,31,027,1083,0.239,571,0.129,-512,-0.110
NEBRASKA,CHASE,31,029,302,0.153,171,0.090,-131,-0.063
NEBRASKA,CHERRY,31,031,483,0.159,317,0.102,-166,-0.057
NEBRASKA,CHEYENNE,31,033,893,0.188,711,0.151,-182,-0.037
NEBRASKA,CLAY,31,035,743,0.223,477,0.156,-266,-0.067
NEBRASKA,COLFAX,31,037,990,0.273,859,0.267,-131,-0.006
NEBRASKA,CUMING,31,039,966,0.222,719,0.176,-247,-0.046
NEBRASKA,CUSTER,31,041,1040,0.185,641,0.113,-399,-0.072
NEBRASKA,DAKOTA,31,043,3027,0.458,2314,0.369,-713,-0.089
NEBRASKA,DAWES,31,045,1119,0.280,801,0.218,-318,-0.062
NEBRASKA,DAWSON,31,047,1728,0.217,2136,0.247,408,0.030
NEBRASKA,DEUEL,31,049,222,0.211,120,0.122,-102,-0.089
NEBRASKA,DIXON,31,051,938,0.312,556,0.200,-382,-0.112
NEBRASKA,DODGE,31,053,5250,0.325,4544,0.293,-706,-0.032
NEBRASKA,DOUGLAS,31,055,83330,0.402,113798,0.473,30468,0.071
NEBRASKA,DUNDY,31,057,186,0.177,89,0.093,-97,-0.084
NEBRASKA,FILLMORE,31,059,828,0.259,613,0.208,-215,-0.051
NEBRASKA,FRANKLIN,31,061,412,0.240,250,0.149,-162,-0.091
NEBRASKA,FRONTIER,31,063,275,0.187,161,0.121,-114,-0.066
NEBRASKA,FURNAS,31,065,492,0.199,304,0.130,-188,-0.069
NEBRASKA,GAGE,31,067,3655,0.352,2935,0.292,-720,-0.060
NEBRASKA,GARDEN,31,069,201,0.170,153,0.142,-48,-0.028
NEBRASKA,GARFIELD,31,071,196,0.193,121,0.123,-75,-0.070
NEBRASKA,GOSPER,31,073,222,0.198,166,0.164,-56,-0.034
NEBRASKA,GRANT,31,075,41,0.104,20,0.049,-21,-0.055
NEBRASKA,GREELEY,31,077,361,0.289,210,0.179,-151,-0.110
NEBRASKA,HALL,31,079,6228,0.294,6282,0.285,54,-0.009
NEBRASKA,HAMILTON,31,081,1012,0.208,878,0.175,-134,-0.033
NEBRASKA,HARLAN,31,083,398,0.210,254,0.139,-144,-0.071
NEBRASKA,HAYES,31,085,66,0.110,30,0.058,-36,-0.052
NEBRASKA,HITCHCOCK,31,087,296,0.199,161,0.110,-135,-0.089
NEBRASKA,HOLT,31,089,894,0.173,531,0.104,-363,-0.069
NEBRASKA,HOOKER,31,091,64,0.139,40,0.096,-24,-0.043
NEBRASKA,HOWARD,31,093,900,0.302,544,0.182,-356,-0.120
NEBRASKA,JEFFERSON,31,095,1352,0.337,837,0.240,-515,-0.097
NEBRASKA,JOHNSON,31,097,885,0.370,563,0.270,-322,-0.100
NEBRASKA,KEARNEY,31,099,707,0.209,550,0.167,-157,-0.042
NEBRASKA,KEITH,31,101,743,0.180,571,0.142,-172,-0.038
NEBRASKA,KEYAPAHA,31,103,98,0.179,40,0.077,-58,-0.102
NEBRASKA,KIMBALL,31,105,366,0.195,230,0.137,-136,-0.058
NEBRASKA,KNOX,31,107,1086,0.258,720,0.175,-366,-0.083
NEBRASKA,LANCASTER,31,109,52747,0.424,61898,0.454,9151,0.030
NEBRASKA,LINCOLN,31,111,4905,0.303,2913,0.181,-1992,-0.122
NEBRASKA,LOGAN,31,113,67,0.156,32,0.071,-35,-0.085
NEBRASKA,LOUP,31,115,68,0.176,48,0.125,-20,-0.051
NEBRASKA,MADISON,31,119,2934,0.208,2711,0.189,-223,-0.019
NEBRASKA,MCPHERSON,31,117,49,0.157,14,0.049,-35,-0.108
NEBRASKA,MERRICK,31,121,833,0.228,602,0.159,-231,-0.069
NEBRASKA,MORRILL,31,123,495,0.216,284,0.129,-211,-0.087
NEBRASKA,NANCE,31,125,459,0.265,281,0.173,-178,-0.092
NEBRASKA,NEMAHA,31,127,1066,0.287,785,0.248,-281,-0.039
NEBRASKA,NUCKOLLS,31,129,541,0.219,353,0.160,-188,-0.059
NEBRASKA,OTOE,31,131,2275,0.308,2025,0.272,-250,-0.036
NEBRASKA,PAWNEE,31,133,481,0.324,279,0.210,-202,-0.114
NEBRASKA,PERKINS,31,135,262,0.168,161,0.111,-101,-0.057
NEBRASKA,PHELPS,31,137,830,0.175,572,0.122,-258,-0.053
NEBRASKA,PIERCE,31,139,546,0.161,382,0.105,-164,-0.056
NEBRASKA,PLATTE,31,141,2657,0.190,2646,0.183,-11,-0.007
NEBRASKA,POLK,31,143,549,0.201,413,0.160,-136,-0.041
NEBRASKA,REDWILLOW,31,145,1055,0.201,645,0.125,-410,-0.076
NEBRASKA,RICHARDSON,31,147,1297,0.303,818,0.215,-479,-0.088
NEBRASKA,ROCK,31,149,130,0.147,70,0.088,-60,-0.059
NEBRASKA,SALINE,31,151,2420,0.435,1733,0.337,-687,-0.098
NEBRASKA,SARPY,31,153,17455,0.299,28033,0.348,10578,0.049
NEBRASKA,SAUNDERS,31,155,2884,0.304,2523,0.232,-361,-0.072
NEBRASKA,SCOTTSBLUFF,31,157,3843,0.267,3207,0.224,-636,-0.043
NEBRASKA,SEWARD,31,159,2114,0.279,1875,0.237,-239,-0.042
NEBRASKA,SHERIDAN,31,161,430,0.165,287,0.110,-143,-0.055
NEBRASKA,SHERMAN,31,163,541,0.329,340,0.216,-201,-0.113
NEBRASKA,SIOUX,31,165,123,0.152,81,0.110,-42,-0.042
NEBRASKA,STANTON,31,167,559,0.204,417,0.149,-142,-0.055
NEBRASKA,THAYER,31,169,764,0.265,499,0.186,-265,-0.079
NEBRASKA,THOMAS,31,171,60,0.135,30,0.076,-30,-0.059
NEBRASKA,THURSTON,31,173,1212,0.508,919,0.440,-293,-0.068
NEBRASKA,VALLEY,31,175,564,0.236,339,0.154,-225,-0.082
NEBRASKA,WASHINGTON,31,177,2754,0.277,2623,0.242,-131,-0.035
NEBRASKA,WAYNE,31,179,1059,0.259,835,0.221,-224,-0.038
NEBRASKA,WEBSTER,31,181,557,0.278,306,0.179,-251,-0.099
NEBRASKA,WHEELER,31,183,81,0.179,62,0.133,-19,-0.046
NEBRASKA,YORK,31,185,1304,0.192,1186,0.186,-118,-0.006
NEVADA,ELKO,32,007,3050,0.199,3401,0.183,351,-0.016
NEVADA,LANDER,32,015,414,0.202,403,0.167,-11,-0.035
NEVADA,EUREKA,32,011,144,0.195,74,0.087,-70,-0.108
NEVADA,LINCOLN,32,017,418,0.204,285,0.134,-133,-0.070
NEVADA,ESMERALDA,32,009,99,0.206,65,0.154,-34,-0.052
NEVADA,HUMBOLDT,32,013,1361,0.254,1386,0.215,25,-0.039
NEVADA,CHURCHILL,32,001,2705,0.264,2210,0.202,-495,-0.062
NEVADA,PERSHING,32,027,538,0.281,430,0.217,-108,-0.064
NEVADA,WHITEPINE,32,033,1082,0.285,707,0.187,-375,-0.098
NEVADA,LYON,32,019,5637,0.329,6146,0.259,509,-0.070
NEVADA,DOUGLAS,32,005,8275,0.346,8454,0.303,179,-0.043
NEVADA,NYE,32,023,5616,0.387,5094,0.260,-522,-0.127
NEVADA,STOREY,32,029,871,0.402,752,0.294,-119,-0.108
NEVADA,MINERAL,32,021,931,0.400,637,0.319,-294,-0.081
NEVADA,CARSONCITY,32,510,9441,0.409,9610,0.384,169,-0.025
NEVADA,WASHOE,32,031,74841,0.470,97379,0.464,22538,-0.006
NEVADA,CLARK,32,003,281767,0.517,402227,0.524,120460,0.007
NEW-HAMPSHIRE,CHESHIRE,33,005,24438,0.591,22064,0.527,-2374,-0.064
NEW-HAMPSHIRE,GRAFTON,33,009,26180,0.557,28510,0.557,2330,0.000
NEW-HAMPSHIRE,STRAFFORD,33,017,32942,0.556,34894,0.506,1952,-0.050
NEW-HAMPSHIRE,SULLIVAN,33,019,11434,0.524,10210,0.450,-1224,-0.074
NEW-HAMPSHIRE,MERRIMACK,33,013,39975,0.522,40198,0.481,223,-0.041
NEW-HAMPSHIRE,COOS,33,007,8585,0.507,6563,0.420,-2022,-0.087
NEW-HAMPSHIRE,HILLSBOROUGH,33,011,94121,0.482,99589,0.465,5468,-0.017
NEW-HAMPSHIRE,ROCKINGHAM,33,015,75437,0.475,79994,0.441,4557,-0.034
NEW-HAMPSHIRE,CARROLL,33,003,13319,0.472,12987,0.439,-332,-0.033
NEW-HAMPSHIRE,BELKNAP,33,001,14080,0.436,13517,0.386,-563,-0.050
NEW-JERSEY,ATLANTIC,34,001,55746,0.525,60924,0.516,5178,-0.009
NEW-JERSEY,BERGEN,34,003,207666,0.519,231211,0.548,23545,0.029
NEW-JERSEY,BURLINGTON,34,005,110411,0.531,121725,0.550,11314,0.019
NEW-JERSEY,CAMDEN,34,007,137765,0.624,146717,0.641,8952,0.017
NEW-JERSEY,CAPEMAY,34,009,21475,0.423,18750,0.381,-2725,-0.042
NEW-JERSEY,CUMBERLAND,34,011,27875,0.524,27771,0.511,-104,-0.013
NEW-JERSEY,ESSEX,34,013,203681,0.704,240837,0.770,37156,0.066
NEW-JERSEY,GLOUCESTER,34,015,66835,0.522,66870,0.473,35,-0.049
NEW-JERSEY,HUDSON,34,017,127447,0.673,163917,0.743,36470,0.070
NEW-JERSEY,HUNTERDON,34,019,26050,0.391,28898,0.403,2848,0.012
NEW-JERSEY,MERCER,34,021,91580,0.613,104775,0.663,13195,0.050
NEW-JERSEY,MIDDLESEX,34,023,166628,0.563,193044,0.588,26416,0.025
NEW-JERSEY,MONMOUTH,34,025,133773,0.446,137181,0.432,3408,-0.014
NEW-JERSEY,MORRIS,34,027,98066,0.417,115249,0.455,17183,0.038
NEW-JERSEY,OCEAN,34,029,99839,0.390,87150,0.315,-12689,-0.075
NEW-JERSEY,PASSAIC,34,031,94962,0.554,116759,0.595,21797,0.041
NEW-JERSEY,SALEM,34,033,13749,0.462,11904,0.399,-1845,-0.063
NEW-JERSEY,SOMERSET,34,035,66476,0.474,85689,0.545,19213,0.071
NEW-JERSEY,SUSSEX,34,037,23990,0.346,24212,0.322,222,-0.024
NEW-JERSEY,UNION,34,039,119372,0.587,147414,0.659,28042,0.072
NEW-JERSEY,WARREN,34,041,18044,0.374,17281,0.348,-763,-0.026
NEW-YORK,BRONX,36,005,283994,0.828,353646,0.885,69652,0.057
NEW-YORK,NEWYORK,36,061,526765,0.821,579013,0.866,52248,0.045
NEW-YORK,BROOKLYN,36,047,514973,0.749,640553,0.795,125580,0.046
NEW-YORK,QUEENS,36,081,433835,0.717,517220,0.754,83385,0.037
NEW-YORK,TOMPKINS,36,109,27229,0.642,28890,0.677,1661,0.035
NEW-YORK,ALBANY,36,001,89323,0.607,83077,0.594,-6246,-0.013
NEW-YORK,WESTCHESTER,36,119,229849,0.581,272926,0.649,43077,0.068
NEW-YORK,ERIE,36,029,251090,0.564,215456,0.509,-35634,-0.055
NEW-YORK,SAINTLAWRENCE,36,089,22857,0.547,16488,0.421,-6369,-0.126
NEW-YORK,ULSTER,36,111,47602,0.543,42101,0.517,-5501,-0.026
NEW-YORK,ONONDAGA,36,067,116381,0.542,112337,0.539,-4044,-0.003
NEW-YORK,NASSAU,36,059,323070,0.522,326088,0.512,3018,-0.010
NEW-YORK,CLINTON,36,019,17624,0.522,15059,0.469,-2565,-0.053
NEW-YORK,FRANKLIN,36,033,9543,0.521,7297,0.430,-2246,-0.091
NEW-YORK,SCHENECTADY,36,093,35971,0.518,33747,0.502,-2224,-0.016
NEW-YORK,COLUMBIA,36,021,15929,0.512,15284,0.495,-645,-0.017
NEW-YORK,MONROE,36,055,173497,0.506,188592,0.542,15095,0.036
NEW-YORK,BROOME,36,007,46281,0.504,39212,0.456,-7069,-0.048
NEW-YORK,RENSSELAER,36,083,36075,0.497,32717,0.457,-3358,-0.040
NEW-YORK,SUFFOLK,36,103,315909,0.495,303951,0.446,-11958,-0.049
NEW-YORK,NIAGARA,36,063,47602,0.493,35559,0.385,-12043,-0.108
NEW-YORK,ROCKLAND,36,087,64191,0.489,69342,0.513,5151,0.024
NEW-YORK,CAYUGA,36,011,17534,0.486,13522,0.408,-4012,-0.078
NEW-YORK,SULLIVAN,36,105,15034,0.486,12568,0.420,-2466,-0.066
NEW-YORK,OTSEGO,36,077,12723,0.477,10451,0.407,-2272,-0.070
NEW-YORK,DUTCHESS,36,027,58232,0.470,62261,0.476,4029,0.006
NEW-YORK,CORTLAND,36,023,10670,0.469,8771,0.433,-1899,-0.036
NEW-YORK,OSWEGO,36,075,24133,0.468,17095,0.355,-7038,-0.113
NEW-YORK,ESSEX,36,031,8768,0.459,7762,0.451,-1006,-0.008
NEW-YORK,SARATOGA,36,091,48730,0.456,50913,0.446,2183,-0.010
NEW-YORK,SENECA,36,099,6979,0.455,5697,0.408,-1282,-0.047
NEW-YORK,CHAUTAUQUA,36,013,27257,0.447,19091,0.352,-8166,-0.095
NEW-YORK,MONTGOMERY,36,057,9449,0.445,6595,0.346,-2854,-0.099
NEW-YORK,ORANGE,36,071,63394,0.438,68278,0.449,4884,0.011
NEW-YORK,CHEMUNG,36,015,17080,0.437,13757,0.381,-3323,-0.056
NEW-YORK,CHENANGO,36,017,9277,0.435,6775,0.336,-2502,-0.099
NEW-YORK,JEFFERSON,36,045,16860,0.435,13809,0.361,-3051,-0.074
NEW-YORK,MADISON,36,053,13121,0.433,11667,0.388,-1454,-0.045
NEW-YORK,WARREN,36,113,13405,0.432,13091,0.417,-314,-0.015
NEW-YORK,ONEIDA,36,065,40792,0.428,33743,0.371,-7049,-0.057
NEW-YORK,RICHMOND,36,085,68448,0.427,74143,0.410,5695,-0.017
NEW-YORK,WASHINGTON,36,115,10624,0.423,9098,0.371,-1526,-0.052
NEW-YORK,ONTARIO,36,069,21166,0.422,22233,0.425,1067,0.003
NEW-YORK,PUTNAM,36,079,19575,0.420,19366,0.399,-209,-0.021
NEW-YORK,FULTON,36,035,9202,0.414,6496,0.306,-2706,-0.108
NEW-YORK,DELAWARE,36,025,8724,0.412,6627,0.335,-2097,-0.077
NEW-YORK,HERKIMER,36,043,11675,0.412,8083,0.308,-3592,-0.104
NEW-YORK,TIOGA,36,107,9694,0.406,7526,0.338,-2168,-0.068
NEW-YORK,SCHUYLER,36,097,3445,0.401,3091,0.352,-354,-0.049
NEW-YORK,GREENE,36,039,8933,0.399,7405,0.336,-1528,-0.063
NEW-YORK,LEWIS,36,049,4546,0.399,3146,0.278,-1400,-0.121
NEW-YORK,CATTARAUGUS,36,009,13514,0.394,9497,0.305,-4017,-0.089
NEW-YORK,YATES,36,123,4205,0.393,3659,0.364,-546,-0.029
NEW-YORK,SCHOHARIE,36,095,5630,0.387,4240,0.302,-1390,-0.085
NEW-YORK,LIVINGSTON,36,051,11504,0.384,10697,0.356,-807,-0.028
NEW-YORK,WAYNE,36,117,15709,0.381,13473,0.339,-2236,-0.042
NEW-YORK,GENESEE,36,037,10331,0.375,7650,0.289,-2681,-0.086
NEW-YORK,ORLEANS,36,073,5959,0.360,4470,0.273,-1489,-0.087
NEW-YORK,STEUBEN,36,101,14523,0.343,12526,0.298,-1997,-0.045
NEW-YORK,ALLEGANY,36,003,6566,0.341,4882,0.261,-1684,-0.080
NEW-YORK,WYOMING,36,121,6134,0.338,3904,0.226,-2230,-0.112
NEW-YORK,HAMILTON,36,041,1145,0.310,949,0.294,-196,-0.016
NORTH-CAROLINA,ALAMANCE,37,001,20686,0.382,29833,0.419,9147,0.037
NORTH-CAROLINA,ALEXANDER,37,003,4618,0.296,3767,0.206,-851,-0.090
NORTH-CAROLINA,ALLEGHANY,37,005,1922,0.398,1306,0.246,-616,-0.152
NORTH-CAROLINA,ANSON,37,007,5413,0.587,5859,0.556,446,-0.031
NORTH-CAROLINA,ASHE,37,009,4477,0.379,3500,0.261,-977,-0.118
NORTH-CAROLINA,AVERY,37,011,1805,0.240,1689,0.205,-116,-0.035
NORTH-CAROLINA,BEAUFORT,37,013,7025,0.360,8764,0.366,1739,0.006
NORTH-CAROLINA,BERTIE,37,015,4938,0.615,5778,0.618,840,0.003
NORTH-CAROLINA,BLADEN,37,017,6109,0.496,7058,0.444,949,-0.052
NORTH-CAROLINA,BRUNSWICK,37,019,14903,0.392,23282,0.341,8379,-0.051
NORTH-CAROLINA,BUNCOMBE,37,021,51868,0.494,75452,0.543,23584,0.049
NORTH-CAROLINA,BURKE,37,023,11728,0.381,11251,0.289,-477,-0.092
NORTH-CAROLINA,CABARRUS,37,025,19803,0.326,35521,0.381,15718,0.055
NORTH-CAROLINA,CALDWELL,37,027,9999,0.319,8425,0.232,-1574,-0.087
NORTH-CAROLINA,CAMDEN,37,029,1339,0.350,1274,0.254,-65,-0.096
NORTH-CAROLINA,CARTERET,37,031,7732,0.302,9939,0.263,2207,-0.039
NORTH-CAROLINA,CASWELL,37,033,4539,0.481,4792,0.433,253,-0.048
NORTH-CAROLINA,CATAWBA,37,035,18858,0.321,21216,0.293,2358,-0.028
NORTH-CAROLINA,CHATHAM,37,037,12897,0.498,21065,0.529,8168,0.031
NORTH-CAROLINA,CHEROKEE,37,039,3635,0.325,2860,0.202,-775,-0.123
NORTH-CAROLINA,CHOWAN,37,041,2406,0.447,2992,0.414,586,-0.033
NORTH-CAROLINA,CLAY,37,043,1628,0.335,1367,0.227,-261,-0.108
NORTH-CAROLINA,CLEVELAND,37,045,14215,0.383,14964,0.335,749,-0.048
NORTH-CAROLINA,COLUMBUS,37,047,10343,0.488,9063,0.382,-1280,-0.106
NORTH-CAROLINA,CRAVEN,37,049,14019,0.371,17630,0.375,3611,0.004
NORTH-CAROLINA,CUMBERLAND,37,051,45788,0.481,71605,0.562,25817,0.081
NORTH-CAROLINA,CURRITUCK,37,053,2909,0.324,2913,0.230,4,-0.094
NORTH-CAROLINA,DARE,37,055,6136,0.395,7222,0.368,1086,-0.027
NORTH-CAROLINA,DAVIDSON,37,057,17191,0.289,18109,0.242,918,-0.047
NORTH-CAROLINA,DAVIE,37,059,4233,0.254,5270,0.242,1037,-0.012
NORTH-CAROLINA,DUPLIN,37,061,6923,0.417,8283,0.397,1360,-0.020
NORTH-CAROLINA,DURHAM,37,063,74524,0.680,121250,0.777,46726,0.097
NORTH-CAROLINA,EDGECOMBE,37,065,12877,0.611,16224,0.652,3347,0.041
NORTH-CAROLINA,FORSYTH,37,067,63340,0.455,94464,0.530,31124,0.075
NORTH-CAROLINA,FRANKLIN,37,069,9286,0.444,12874,0.424,3588,-0.020
NORTH-CAROLINA,GASTON,37,071,20254,0.318,31177,0.323,10923,0.005
NORTH-CAROLINA,GATES,37,073,2121,0.523,2385,0.442,264,-0.081
NORTH-CAROLINA,GRAHAM,37,075,1272,0.319,768,0.184,-504,-0.135
NORTH-CAROLINA,GRANVILLE,37,077,9057,0.487,12909,0.472,3852,-0.015
NORTH-CAROLINA,GREENE,37,079,2665,0.412,3605,0.445,940,0.033
NORTH-CAROLINA,GUILFORD,37,081,100042,0.502,149248,0.580,49206,0.078
NORTH-CAROLINA,HALIFAX,37,083,11528,0.587,15748,0.626,4220,0.039
NORTH-CAROLINA,HARNETT,37,085,11563,0.355,16737,0.363,5174,0.008
NORTH-CAROLINA,HAYWOOD,37,087,11237,0.433,10473,0.341,-764,-0.092
NORTH-CAROLINA,HENDERSON,37,089,15003,0.347,19827,0.341,4824,-0.006
NORTH-CAROLINA,HERTFORD,37,091,5141,0.632,6910,0.678,1769,0.046
NORTH-CAROLINA,HOKE,37,093,5794,0.523,9726,0.534,3932,0.011
NORTH-CAROLINA,HYDE,37,095,1048,0.457,965,0.419,-83,-0.038
NORTH-CAROLINA,IREDELL,37,097,18065,0.317,24734,0.300,6669,-0.017
NORTH-CAROLINA,JACKSON,37,099,6737,0.475,7713,0.412,976,-0.063
NORTH-CAROLINA,JOHNSTON,37,101,17266,0.318,28362,0.330,11096,0.012
NORTH-CAROLINA,JONES,37,103,1893,0.419,2065,0.402,172,-0.017
NORTH-CAROLINA,LEE,37,105,7657,0.392,10469,0.417,2812,0.025
NORTH-CAROLINA,LENOIR,37,107,10207,0.440,12634,0.471,2427,0.031
NORTH-CAROLINA,LINCOLN,37,109,9434,0.319,9897,0.247,463,-0.072
NORTH-CAROLINA,MCDOWELL,37,111,5330,0.333,4667,0.235,-663,-0.098
NORTH-CAROLINA,MACON,37,113,5489,0.365,4876,0.275,-613,-0.090
NORTH-CAROLINA,MADISON,37,115,4234,0.447,3926,0.348,-308,-0.099
NORTH-CAROLINA,MARTIN,37,117,5102,0.488,5846,0.489,744,0.001
