STATE,COUNTY_NAME,STATE_FIPS,COUNTY_FIPS,OBAMA_VOTES,OBAMA_%,ROMNEY_VOTES,ROMNEY_%,OTHER_VOTES,OTHER_%
GA,PICKENS,13,227,1975,0.156,10547,0.832,151,0.012
GA,PIERCE,13,229,1124,0.164,5667,0.828,55,0.008
GA,PIKE,13,231,1356,0.167,6668,0.822,84,0.010
GA,POLK,13,233,3615,0.266,9811,0.721,175,0.013
GA,PULASKI,13,235,1219,0.331,2444,0.664,18,0.005
GA,PUTNAM,13,237,2926,0.317,6215,0.674,78,0.008
GA,QUITMAN,13,239,612,0.543,510,0.452,6,0.005
GA,RABUN,13,241,1559,0.210,5754,0.773,128,0.017
GA,RANDOLPH,13,243,1770,0.579,1271,0.416,17,0.006
GA,RICHMOND,13,245,52560,0.665,25845,0.327,583,0.007
GA,ROCKDALE,13,247,22023,0.579,15716,0.413,330,0.009
GA,SCHLEY,13,249,448,0.256,1286,0.736,14,0.008
GA,SCREVEN,13,251,2774,0.455,3287,0.539,39,0.006
GA,SEMINOLE,13,253,1478,0.392,2245,0.596,46,0.012
GA,SPALDING,13,255,9898,0.395,14911,0.595,272,0.011
GA,STEPHENS,13,257,2131,0.225,7221,0.761,137,0.014
GA,STEWART,13,259,1323,0.637,745,0.359,8,0.004
GA,SUMTER,13,261,6375,0.539,5378,0.455,78,0.007
GA,TALBOT,13,263,2265,0.649,1202,0.344,24,0.007
GA,TALIAFERRO,13,265,636,0.660,323,0.335,4,0.004
GA,TATTNALL,13,267,1897,0.285,4706,0.706,62,0.009
GA,TAYLOR,13,269,1572,0.444,1948,0.551,18,0.005
GA,TELFAIR,13,271,1805,0.416,2480,0.572,51,0.012
GA,TERRELL,13,273,2544,0.578,1834,0.417,20,0.005
GA,THOMAS,13,275,7653,0.404,11156,0.589,139,0.007
GA,TIFT,13,277,4660,0.335,9185,0.660,82,0.006
GA,TOOMBS,13,279,2746,0.294,6524,0.698,74,0.008
GA,TOWNS,13,281,1273,0.205,4876,0.785,62,0.010
GA,TREUTLEN,13,283,1074,0.391,1652,0.601,24,0.009
GA,TROUP,13,285,10547,0.406,15179,0.584,260,0.010
GA,TURNER,13,287,1510,0.424,2028,0.570,21,0.006
GA,TWIGGS,13,289,2270,0.540,1907,0.454,25,0.006
GA,UNION,13,291,2139,0.193,8773,0.792,164,0.015
GA,UPSON,13,293,3959,0.352,7230,0.642,74,0.007
GA,WALKER,13,295,5274,0.241,16247,0.742,365,0.017
GA,WALTON,13,297,8148,0.217,29036,0.772,413,0.011
GA,WARE,13,299,3900,0.327,7941,0.665,98,0.008
GA,WARREN,13,301,1529,0.605,990,0.392,7,0.003
GA,WASHINGTON,13,303,4714,0.535,4035,0.458,58,0.007
GA,WAYNE,13,305,2596,0.253,7557,0.736,111,0.011
GA,WEBSTER,13,307,582,0.490,601,0.506,4,0.003
GA,WHEELER,13,309,772,0.357,1366,0.632,22,0.010
GA,WHITE,13,311,1671,0.160,8651,0.826,154,0.015
GA,WHITFIELD,13,313,7210,0.268,19305,0.719,346,0.013
GA,WILCOX,13,315,1060,0.339,2053,0.656,15,0.005
GA,WILKES,13,317,2087,0.438,2635,0.553,39,0.008
GA,WILKINSON,13,319,2181,0.490,2246,0.505,23,0.005
GA,WORTH,13,321,2487,0.296,5869,0.697,60,0.007
HI,HAWAII,15,001,47224,0.744,14753,0.232,1477,0.023
ID,ADA,16,001,77137,0.427,97554,0.540,5855,0.032
ID,ADAMS,16,003,577,0.280,1413,0.686,70,0.034
ID,BANNOCK,16,005,13214,0.375,21010,0.596,1036,0.029
ID,BEARLAKE,16,007,302,0.107,2489,0.882,31,0.011
ID,BENEWAH,16,009,1164,0.300,2596,0.668,124,0.032
ID,BINGHAM,16,011,3822,0.217,13440,0.764,341,0.019
ID,BLAINE,16,013,5992,0.588,3939,0.386,263,0.026
ID,BOISE,16,015,1053,0.306,2284,0.663,108,0.031
ID,BONNER,16,017,6500,0.351,11367,0.613,669,0.036
ID,BONNEVILLE,16,019,9903,0.229,32276,0.747,1034,0.024
ID,BOUNDARY,16,021,1225,0.270,3138,0.691,181,0.040
ID,BUTTE,16,023,258,0.201,1001,0.778,27,0.021
ID,CAMAS,16,025,159,0.275,402,0.696,17,0.029
ID,CANYON,16,027,19866,0.301,44369,0.671,1855,0.028
ID,CARIBOU,16,029,386,0.126,2608,0.855,58,0.019
ID,CASSIA,16,031,1098,0.131,7154,0.852,144,0.017
ID,CLARK,16,033,66,0.201,235,0.716,27,0.082
ID,CLEARWATER,16,035,1032,0.279,2541,0.688,123,0.033
ID,CUSTER,16,037,530,0.225,1744,0.741,78,0.033
ID,ELMORE,16,039,2513,0.314,5227,0.653,261,0.033
ID,FRANKLIN,16,041,325,0.058,5195,0.928,80,0.014
ID,FREMONT,16,043,810,0.140,4907,0.846,85,0.015
ID,GEM,16,045,1957,0.261,5311,0.709,222,0.030
ID,GOODING,16,047,1287,0.251,3696,0.722,135,0.026
ID,IDAHO,16,049,1708,0.218,5921,0.756,208,0.027
ID,JEFFERSON,16,051,1303,0.114,9895,0.869,183,0.016
ID,JEROME,16,053,1699,0.254,4804,0.719,178,0.027
ID,KOOTENAI,16,055,18851,0.315,39381,0.658,1596,0.027
ID,LATAH,16,057,8306,0.496,7589,0.453,864,0.052
ID,LEMHI,16,059,960,0.234,3029,0.737,121,0.029
ID,LEWIS,16,061,396,0.245,1173,0.727,45,0.028
ID,LINCOLN,16,063,469,0.282,1141,0.687,52,0.031
ID,MADISON,16,065,832,0.058,13445,0.933,135,0.009
ID,MINIDOKA,16,067,1390,0.199,5442,0.780,141,0.020
ID,NEZPERCE,16,069,6451,0.383,9967,0.592,430,0.026
ID,ONEIDA,16,071,217,0.104,1838,0.880,34,0.016
ID,OWYHEE,16,073,833,0.224,2794,0.750,97,0.026
ID,PAYETTE,16,075,2271,0.267,6004,0.707,220,0.026
ID,POWER,16,077,982,0.338,1870,0.644,51,0.018
ID,SHOSHONE,16,079,2277,0.442,2699,0.524,172,0.033
ID,TETON,16,081,1926,0.426,2458,0.543,139,0.031
ID,TWINFALLS,16,083,7541,0.268,19773,0.703,828,0.029
ID,VALLEY,16,085,2095,0.426,2664,0.542,160,0.033
ID,WASHINGTON,16,087,1104,0.255,3128,0.722,98,0.023
IL,ADAMS,17,001,9648,0.315,20416,0.667,543,0.018
IL,ALEXANDER,17,003,1965,0.561,1487,0.425,49,0.014
IL,BOND,17,005,3020,0.412,4095,0.558,221,0.030
IL,BOONE,17,007,9883,0.463,11096,0.519,386,0.018
IL,BROWN,17,009,787,0.333,1513,0.640,64,0.027
IL,BUREAU,17,011,8134,0.489,8164,0.491,333,0.020
IL,CARROLL,17,015,3665,0.496,3555,0.481,166,0.022
IL,CASS,17,017,2053,0.422,2707,0.557,102,0.021
IL,CHAMPAIGN,17,019,40831,0.521,35312,0.451,2216,0.028
IL,CHRISTIAN,17,021,5494,0.374,8885,0.604,322,0.022
IL,CLARK,17,023,2591,0.330,5144,0.654,125,0.016
IL,CLAY,17,025,1584,0.268,4190,0.709,134,0.023
IL,CLINTON,17,027,5596,0.340,10524,0.640,330,0.020
IL,COLES,17,029,9262,0.434,11631,0.545,465,0.022
IL,COOK,17,031,1488537,0.740,495542,0.246,27519,0.014
IL,CRAWFORD,17,033,2858,0.332,5585,0.649,166,0.019
IL,CUMBERLAND,17,035,1641,0.310,3509,0.663,145,0.027
IL,DEKALB,17,037,21207,0.516,18934,0.461,951,0.023
IL,DEWITT,17,039,2601,0.354,4579,0.623,165,0.022
IL,DOUGLAS,17,041,2430,0.308,5334,0.675,133,0.017
IL,DUPAGE,17,043,199460,0.497,195046,0.486,6575,0.016
IL,EDGAR,17,045,2565,0.328,5132,0.656,122,0.016
IL,EDWARDS,17,047,754,0.234,2405,0.745,69,0.021
IL,EFFINGHAM,17,049,3861,0.232,12501,0.752,251,0.015
IL,FAYETTE,17,051,2853,0.318,5951,0.663,167,0.019
IL,FORD,17,053,1656,0.276,4229,0.704,121,0.020
IL,FRANKLIN,17,055,7254,0.405,10267,0.573,393,0.022
IL,FULTON,17,057,8328,0.542,6632,0.432,396,0.026
IL,GALLATIN,17,059,1029,0.400,1492,0.580,52,0.020
IL,GREENE,17,061,2023,0.360,3451,0.614,148,0.026
IL,GRUNDY,17,063,9451,0.445,11343,0.534,450,0.021
IL,HAMILTON,17,065,1269,0.322,2566,0.651,106,0.027
IL,HANCOCK,17,067,3650,0.401,5271,0.579,190,0.021
IL,HARDIN,17,069,742,0.318,1535,0.659,53,0.023
IL,HENDERSON,17,071,1978,0.554,1541,0.432,49,0.014
IL,HENRY,17,073,12332,0.507,11583,0.476,407,0.017
IL,IROQUOIS,17,075,3413,0.267,9120,0.713,251,0.020
IL,JACKSON,17,077,13319,0.555,9864,0.411,829,0.035
IL,JASPER,17,079,1436,0.285,3514,0.697,93,0.018
IL,JEFFERSON,17,081,6089,0.373,9811,0.601,420,0.026
IL,JERSEY,17,083,3667,0.368,6039,0.606,253,0.025
IL,JODAVIESS,17,085,5667,0.496,5534,0.484,228,0.020
IL,JOHNSON,17,087,1572,0.277,3963,0.699,137,0.024
IL,KANE,17,089,90332,0.497,88335,0.486,2981,0.016
IL,KANKAKEE,17,091,21595,0.475,23136,0.508,778,0.017
IL,KENDALL,17,093,22471,0.475,24047,0.508,777,0.016
IL,KNOX,17,095,13451,0.578,9408,0.404,419,0.018
IL,LAKE,17,097,153757,0.535,129764,0.451,3972,0.014
IL,LASALLE,17,099,23073,0.488,23256,0.492,930,0.020
IL,LAWRENCE,17,101,2011,0.336,3857,0.644,121,0.020
IL,LEE,17,103,6937,0.453,8059,0.527,305,0.020
IL,LIVINGSTON,17,105,5020,0.334,9753,0.649,266,0.018
IL,LOGAN,17,107,3978,0.330,7844,0.651,231,0.019
IL,MACON,17,109,22780,0.466,25309,0.518,810,0.017
IL,MACOUPIN,17,111,9464,0.450,10946,0.521,600,0.029
IL,MADISON,17,113,58922,0.481,60608,0.495,2943,0.024
IL,MARION,17,115,6225,0.395,9248,0.587,291,0.018
IL,MARSHALL,17,117,2455,0.420,3290,0.562,105,0.018
IL,MASON,17,119,2867,0.457,3265,0.521,140,0.022
IL,MASSAC,17,121,2092,0.322,4278,0.659,125,0.019
IL,MCDONOUGH,17,123,5967,0.479,6147,0.494,340,0.027
IL,MCHENRY,17,125,59797,0.447,71598,0.535,2449,0.018
IL,MCLEAN,17,127,31883,0.434,39947,0.544,1552,0.021
IL,MENARD,17,129,2100,0.341,3948,0.642,103,0.017
IL,MERCER,17,131,4507,0.528,3876,0.454,151,0.018
IL,MONROE,17,133,6215,0.357,10888,0.625,329,0.019
IL,MONTGOMERY,17,135,5058,0.417,6776,0.558,299,0.025
IL,MORGAN,17,137,5806,0.412,7972,0.566,318,0.023
IL,MOULTRIE,17,139,2144,0.354,3784,0.625,129,0.021
IL,OGLE,17,141,9514,0.407,13422,0.574,431,0.018
IL,PEORIA,17,143,40209,0.513,36774,0.469,1428,0.018
IL,PERRY,17,145,3819,0.400,5507,0.577,223,0.023
IL,PIATT,17,147,3090,0.355,5413,0.622,204,0.023
IL,PIKE,17,149,2278,0.313,4860,0.667,148,0.020
IL,POPE,17,151,650,0.293,1512,0.680,60,0.027
IL,PULASKI,17,153,1389,0.463,1564,0.521,50,0.017
IL,PUTNAM,17,155,1559,0.497,1502,0.479,74,0.024
IL,RANDOLPH,17,157,5759,0.400,8290,0.576,343,0.024
IL,RICHLAND,17,159,2362,0.324,4756,0.653,164,0.023
IL,ROCKISLAND,17,161,39157,0.602,24934,0.384,925,0.014
IL,ST.CLAIR,17,163,67285,0.563,50125,0.420,2056,0.017
IL,SALINE,17,165,3701,0.345,6806,0.635,213,0.020
IL,SANGAMON,17,167,42107,0.447,50225,0.533,1965,0.021
IL,SCHUYLER,17,169,1727,0.444,2069,0.532,94,0.024
IL,SCOTT,17,171,910,0.356,1587,0.621,58,0.023
IL,SHELBY,17,173,3342,0.322,6843,0.658,210,0.020
IL,STARK,17,175,1095,0.411,1528,0.574,39,0.015
IL,STEPHENSON,17,177,10165,0.483,10512,0.499,378,0.018
IL,TAZEWELL,17,179,24438,0.400,35335,0.579,1275,0.021
IL,UNION,17,181,3137,0.379,4957,0.599,188,0.023
IL,VERMILION,17,183,12878,0.425,16892,0.557,544,0.018
IL,WABASH,17,185,1590,0.310,3478,0.677,66,0.013
IL,WARREN,17,187,4044,0.519,3618,0.464,131,0.017
IL,WASHINGTON,17,189,2450,0.331,4792,0.647,163,0.022
IL,WAYNE,17,191,1514,0.197,5988,0.780,178,0.023
IL,WHITE,17,193,2188,0.310,4731,0.670,145,0.021
IL,WHITESIDE,17,195,14833,0.576,10448,0.405,487,0.019
IL,WILL,17,197,144229,0.520,128969,0.465,4189,0.015
IL,WILLIAMSON,17,199,10647,0.365,17909,0.615,587,0.020
IL,WINNEBAGO,17,201,61732,0.519,55138,0.463,2114,0.018
IL,WOODFORD,17,203,5572,0.295,12961,0.687,341,0.018
IN,ADAMS,18,001,3806,0.293,8937,0.687,268,0.021
IN,ALLEN,18,003,60036,0.409,84613,0.576,2290,0.016
IN,BARTHOLOMEW,18,005,10625,0.362,18083,0.617,618,0.021
IN,BENTON,18,007,1159,0.324,2329,0.651,90,0.025
IN,BLACKFORD,18,009,1927,0.406,2711,0.572,105,0.022
IN,BOONE,18,011,8328,0.300,18808,0.678,601,0.022
IN,BROWN,18,013,3060,0.402,4332,0.570,212,0.028
IN,CARROLL,18,015,2635,0.337,4999,0.640,176,0.023
IN,CASS,18,017,5371,0.379,8443,0.596,347,0.025
IN,CLARK,18,019,20807,0.441,25450,0.540,889,0.019
IN,CLAY,18,021,3460,0.321,7096,0.658,228,0.021
IN,CLINTON,18,023,3308,0.335,6338,0.641,237,0.024
IN,CRAWFORD,18,025,2041,0.445,2421,0.527,128,0.028
IN,DAVIESS,18,027,2437,0.238,7638,0.745,175,0.017
IN,DEARBORN,18,029,6528,0.292,15394,0.689,434,0.019
IN,DECATUR,18,031,2941,0.285,7119,0.691,248,0.024
IN,DEKALB,18,033,5419,0.332,10587,0.648,322,0.020
IN,DELAWARE,18,035,22654,0.504,21251,0.473,1063,0.024
IN,DUBOIS,18,037,6522,0.352,11654,0.629,366,0.020
IN,ELKHART,18,039,24399,0.360,42378,0.625,1075,0.016
IN,FAYETTE,18,041,3555,0.402,5045,0.571,237,0.027
IN,FLOYD,18,043,14812,0.420,19878,0.563,615,0.017
IN,FOUNTAIN,18,045,2237,0.315,4664,0.656,210,0.030
IN,FRANKLIN,18,047,2909,0.275,7424,0.703,227,0.021
IN,FULTON,18,049,2621,0.323,5317,0.654,188,0.023
IN,GIBSON,18,051,4928,0.335,9487,0.644,306,0.021
IN,GRANT,18,053,9589,0.379,15151,0.599,545,0.022
IN,GREENE,18,055,4350,0.332,8457,0.645,304,0.023
IN,HAMILTON,18,057,43796,0.320,90747,0.663,2320,0.017
IN,HANCOCK,18,059,9319,0.284,22796,0.694,728,0.022
IN,HARRISON,18,061,6607,0.374,10640,0.602,424,0.024
IN,HENDRICKS,18,063,21112,0.317,44312,0.665,1220,0.018
IN,HENRY,18,065,7613,0.401,10838,0.570,556,0.029
IN,HOWARD,18,067,15135,0.417,20327,0.560,828,0.023
IN,HUNTINGTON,18,069,4596,0.292,10862,0.689,307,0.019
IN,JACKSON,18,071,5838,0.349,10419,0.623,455,0.027
IN,JASPER,18,073,4672,0.362,7955,0.617,269,0.021
IN,JAY,18,075,3063,0.388,4645,0.588,193,0.024
IN,JEFFERSON,18,077,5728,0.436,7096,0.541,302,0.023
IN,JENNINGS,18,079,3821,0.373,6120,0.597,309,0.030
IN,JOHNSON,18,081,17260,0.298,39513,0.682,1191,0.021
IN,KNOX,18,083,5228,0.345,9612,0.635,305,0.020
IN,KOSCIUSKO,18,085,6862,0.228,22558,0.750,640,0.021
IN,LAGRANGE,18,087,2898,0.287,6231,0.618,959,0.095
IN,LAKE,18,089,130897,0.656,68431,0.343,187,0.001
IN,LAPORTE,18,091,24107,0.534,18615,0.412,2430,0.054
IN,LAWRENCE,18,093,5779,0.324,11622,0.652,421,0.024
IN,MADISON,18,095,24407,0.466,26769,0.511,1194,0.023
IN,MARION,18,097,216336,0.603,136509,0.380,6164,0.017
IN,MARSHALL,18,099,6137,0.345,11260,0.634,368,0.021
IN,MARTIN,18,101,1351,0.285,3262,0.688,130,0.027
IN,MIAMI,18,103,4222,0.330,8174,0.640,385,0.030
IN,MONROE,18,105,33436,0.584,22481,0.393,1306,0.023
IN,MONTGOMERY,18,107,4271,0.296,9824,0.680,345,0.024
IN,MORGAN,18,109,7969,0.282,19591,0.693,706,0.025
IN,NEWTON,18,111,2212,0.391,3291,0.582,151,0.027
IN,NOBLE,18,113,5229,0.322,10680,0.657,335,0.021
IN,OHIO,18,115,994,0.353,1759,0.624,66,0.023
IN,ORANGE,18,117,2939,0.378,4617,0.594,220,0.028
IN,OWEN,18,119,2823,0.348,5062,0.624,228,0.028
IN,PARKE,18,121,2110,0.324,4234,0.650,171,0.026
IN,PERRY,18,123,4316,0.548,3403,0.432,156,0.020
IN,PIKE,18,125,2125,0.359,3627,0.612,174,0.029
IN,PORTER,18,127,37252,0.510,34406,0.471,1381,0.019
IN,POSEY,18,129,4533,0.371,7430,0.608,263,0.022
IN,PULASKI,18,131,1899,0.352,3366,0.623,134,0.025
IN,PUTNAM,18,133,4507,0.326,9005,0.651,317,0.023
IN,RANDOLPH,18,135,3769,0.370,6218,0.610,202,0.020
IN,RIPLEY,18,137,3241,0.295,7484,0.681,258,0.023
IN,RUSH,18,139,2221,0.316,4633,0.659,172,0.024
IN,ST.JOSEPH,18,141,56460,0.517,52578,0.481,183,0.002
IN,SCOTT,18,143,3998,0.446,4539,0.507,423,0.047
IN,SHELBY,18,145,5359,0.324,10978,0.664,187,0.011
IN,SPENCER,18,147,4026,0.359,5515,0.492,1666,0.149
IN,STARKE,18,149,3809,0.435,4738,0.541,207,0.024
IN,STEUBEN,18,151,4853,0.354,8547,0.624,295,0.022
IN,SULLIVAN,18,153,3191,0.385,4902,0.591,197,0.024
IN,SWITZERLAND,18,155,1437,0.423,1872,0.551,88,0.026
IN,TIPPECANOE,18,157,26711,0.469,28757,0.505,1428,0.025
IN,TIPTON,18,159,2432,0.330,4773,0.648,160,0.022
IN,UNION,18,161,1018,0.328,2022,0.652,60,0.019
IN,VANDERBURGH,18,163,31725,0.438,39389,0.544,1290,0.018
IN,VERMILLION,18,165,2979,0.453,3426,0.521,176,0.027
IN,VIGO,18,167,19712,0.494,19369,0.486,796,0.020
IN,WABASH,18,169,3973,0.309,8644,0.671,257,0.020
IN,WARREN,18,171,1324,0.348,2377,0.626,99,0.026
IN,WARRICK,18,173,8793,0.357,15351,0.623,486,0.020
IN,WASHINGTON,18,175,3909,0.364,6533,0.608,295,0.027
IN,WAYNE,18,177,10591,0.416,14321,0.562,565,0.022
IN,WELLS,18,179,3436,0.266,9256,0.716,243,0.019
IN,WHITE,18,181,3637,0.367,5970,0.603,296,0.030
IN,WHITLEY,18,183,4420,0.294,10258,0.683,333,0.022
IA,ADAIR,19,001,1790,0.448,2114,0.529,92,0.023
IA,ADAMS,19,003,1028,0.470,1108,0.507,49,0.022
IA,ALLAMAKEE,19,005,3553,0.512,3264,0.471,117,0.017
IA,APPANOOSE,19,007,2951,0.473,3161,0.506,133,0.021
IA,AUDUBON,19,009,1611,0.466,1802,0.521,44,0.013
IA,BENTON,19,011,6862,0.489,6940,0.495,221,0.016
IA,BLACKHAWK,19,013,39821,0.593,26235,0.391,1085,0.016
IA,BOONE,19,015,7512,0.522,6556,0.456,320,0.022
IA,BREMER,19,017,6763,0.507,6405,0.480,178,0.013
IA,BUCHANAN,19,019,5911,0.561,4450,0.422,174,0.017
IA,BUENAVISTA,19,021,3700,0.441,4554,0.543,129,0.015
IA,BUTLER,19,023,3329,0.441,4106,0.544,110,0.015
IA,CARROLL,19,027,4947,0.463,5601,0.525,126,0.012
IA,CASS,19,029,2858,0.397,4217,0.585,130,0.018
IA,CEDAR,19,031,4972,0.515,4529,0.469,148,0.015
IA,CERROGORDO,19,033,13316,0.559,10128,0.425,380,0.016
IA,CHEROKEE,19,035,2634,0.411,3662,0.571,119,0.019
IA,CHICKASAW,19,037,3554,0.548,2836,0.437,94,0.014
IA,CLARKE,19,039,2189,0.494,2124,0.479,117,0.026
IA,CLAY,19,041,3385,0.398,4951,0.582,166,0.020
IA,CLAYTON,19,043,4806,0.526,4164,0.456,168,0.018
IA,CLINTON,19,045,15141,0.606,9432,0.377,427,0.017
IA,CRAWFORD,19,047,3066,0.454,3595,0.532,91,0.013
IA,DALLAS,19,049,16576,0.435,20988,0.551,552,0.014
IA,DAVIS,19,051,1520,0.403,2138,0.567,115,0.030
IA,DECATUR,19,053,1791,0.467,1947,0.508,95,0.025
IA,DELAWARE,19,055,4616,0.492,4636,0.494,126,0.013
IA,DESMOINES,19,057,11888,0.583,8136,0.399,361,0.018
IA,DICKINSON,19,059,4095,0.403,5912,0.582,152,0.015
IA,DUBUQUE,19,061,28768,0.565,21280,0.418,846,0.017
IA,EMMET,19,063,2099,0.448,2507,0.535,81,0.017
IA,FAYETTE,19,065,5732,0.553,4492,0.433,142,0.014
IA,FLOYD,19,067,4680,0.567,3472,0.420,105,0.013
IA,FRANKLIN,19,069,2266,0.437,2823,0.544,97,0.019
IA,FREMONT,19,071,1637,0.446,1972,0.538,59,0.016
IA,GREENE,19,073,2375,0.490,2380,0.491,91,0.019
IA,GRUNDY,19,075,2635,0.378,4215,0.605,112,0.016
IA,GUTHRIE,19,077,2569,0.436,3171,0.539,148,0.025
IA,HAMILTON,19,079,3782,0.477,3991,0.503,154,0.019
IA,HANCOCK,19,081,2521,0.425,3317,0.560,87,0.015
IA,HARDIN,19,083,4075,0.458,4670,0.525,153,0.017
IA,HARRISON,19,085,3136,0.428,4065,0.555,121,0.017
IA,HENRY,19,087,4460,0.460,5035,0.519,202,0.021
IA,HOWARD,19,089,2768,0.596,1795,0.386,82,0.018
IA,HUMBOLDT,19,091,1972,0.382,3099,0.601,87,0.017
IA,IDA,19,093,1321,0.361,2286,0.624,56,0.015
IA,IOWA,19,095,4144,0.467,4569,0.515,153,0.017
IA,JACKSON,19,097,5907,0.577,4177,0.408,158,0.015
IA,JASPER,19,099,10257,0.526,8877,0.455,381,0.020
IA,JEFFERSON,19,101,4798,0.562,3436,0.403,296,0.035
IA,JOHNSON,19,103,50666,0.667,23698,0.312,1613,0.021
IA,JONES,19,105,5534,0.530,4721,0.452,194,0.019
IA,KEOKUK,19,107,2303,0.437,2843,0.540,120,0.023
IA,KOSSUTH,19,109,3850,0.431,4937,0.553,136,0.015
IA,LEE,19,111,10714,0.567,7785,0.412,412,0.022
IA,LINN,19,113,68581,0.579,47622,0.402,2250,0.019
IA,LOUISA,19,115,2452,0.494,2420,0.487,96,0.019
IA,LUCAS,19,117,1987,0.460,2254,0.521,82,0.019
IA,LYON,19,119,1423,0.219,4978,0.765,108,0.017
IA,MADISON,19,121,3630,0.429,4638,0.548,190,0.022
IA,MAHASKA,19,123,4213,0.387,6448,0.592,222,0.020
IA,MARION,19,125,7507,0.424,9828,0.556,352,0.020
IA,MARSHALL,19,127,10257,0.538,8472,0.444,335,0.018
IA,MILLS,19,129,2848,0.395,4216,0.585,148,0.021
IA,MITCHELL,19,131,2831,0.507,2643,0.473,112,0.020
IA,MONONA,19,133,2101,0.443,2557,0.539,84,0.018
IA,MONROE,19,135,1731,0.452,2026,0.529,73,0.019
IA,MONTGOMERY,19,137,1922,0.382,3001,0.597,102,0.020
IA,MUSCATINE,19,139,11323,0.570,8168,0.411,374,0.019
IA,O'BRIEN,19,141,1969,0.268,5266,0.717,106,0.014
IA,OSCEOLA,19,143,912,0.286,2230,0.698,52,0.016
IA,PAGE,19,145,2613,0.369,4348,0.614,118,0.017
IA,PALOALTO,19,147,2139,0.438,2660,0.544,88,0.018
IA,PLYMOUTH,19,149,4164,0.322,8597,0.664,189,0.015
IA,POCAHONTAS,19,151,1523,0.378,2396,0.594,113,0.028
IA,POLK,19,153,128465,0.561,96096,0.420,4321,0.019
IA,POTTAWATTAMIE,19,155,19644,0.464,21860,0.517,797,0.019
IA,POWESHIEK,19,157,5357,0.537,4424,0.444,194,0.019
IA,RINGGOLD,19,159,1186,0.456,1368,0.526,45,0.017
IA,SAC,19,161,2122,0.401,3094,0.585,75,0.014
IA,SCOTT,19,163,50652,0.561,38251,0.424,1360,0.015
IA,SHELBY,19,165,2469,0.381,3911,0.603,103,0.016
IA,SIOUX,19,167,2700,0.156,14407,0.832,201,0.012
IA,STORY,19,169,26192,0.556,19668,0.417,1290,0.027
IA,TAMA,19,171,4768,0.529,4098,0.454,151,0.017
IA,TAYLOR,19,173,1262,0.421,1683,0.562,50,0.017
IA,UNION,19,175,3043,0.511,2813,0.472,101,0.017
IA,VANBUREN,19,177,1402,0.393,2064,0.578,103,0.029
IA,WAPELLO,19,179,8663,0.549,6789,0.431,318,0.020
IA,WARREN,19,181,12551,0.481,13052,0.501,469,0.018
IA,WASHINGTON,19,183,5115,0.465,5562,0.505,327,0.030
IA,WAYNE,19,185,1251,0.431,1583,0.546,66,0.023
IA,WEBSTER,19,187,9537,0.521,8469,0.463,286,0.016
IA,WINNEBAGO,19,189,2903,0.491,2906,0.491,109,0.018
IA,WINNESHIEK,19,191,6256,0.564,4622,0.417,206,0.019
IA,WOODBURY,19,193,22302,0.495,21841,0.485,876,0.019
IA,WORTH,19,195,2350,0.563,1744,0.418,78,0.019
IA,WRIGHT,19,197,2836,0.452,3349,0.533,93,0.015
KS,ALLEN,20,001,1869,0.352,3316,0.624,125,0.024
KS,ANDERSON,20,003,944,0.285,2276,0.687,95,0.029
KS,ATCHISON,20,005,2567,0.385,3917,0.587,190,0.028
KS,BARBER,20,007,482,0.208,1772,0.766,60,0.026
KS,BARTON,20,009,2297,0.222,7874,0.761,170,0.016
KS,BOURBON,20,011,1996,0.319,4102,0.656,156,0.025
KS,BROWN,20,013,1076,0.269,2829,0.708,88,0.022
KS,BUTLER,20,015,7282,0.279,18157,0.696,646,0.025
KS,CHASE,20,017,358,0.282,875,0.688,38,0.030
KS,CHAUTAUQUA,20,019,280,0.172,1304,0.800,46,0.028
KS,CHEROKEE,20,021,2930,0.342,5456,0.637,185,0.022
KS,CHEYENNE,20,023,233,0.163,1159,0.813,34,0.024
KS,CLARK,20,025,174,0.171,805,0.792,38,0.037
KS,CLAY,20,027,834,0.226,2788,0.756,64,0.017
KS,CLOUD,20,029,974,0.240,2954,0.728,130,0.032
KS,COFFEY,20,031,898,0.230,2903,0.743,105,0.027
KS,COMANCHE,20,033,143,0.154,767,0.827,18,0.019
KS,COWLEY,20,035,4319,0.340,8081,0.636,310,0.024
KS,CRAWFORD,20,037,6826,0.457,7708,0.516,411,0.028
KS,DECATUR,20,039,266,0.174,1218,0.795,48,0.031
KS,DICKINSON,20,041,2020,0.251,5832,0.725,190,0.024
KS,DONIPHAN,20,043,902,0.265,2414,0.709,87,0.026
KS,DOUGLAS,20,045,29267,0.608,17401,0.361,1477,0.031
KS,EDWARDS,20,047,298,0.215,1059,0.765,28,0.020
KS,ELK,20,049,281,0.205,1049,0.766,39,0.028
KS,ELLIS,20,051,3057,0.261,8399,0.717,258,0.022
KS,ELLSWORTH,20,053,702,0.259,1930,0.712,80,0.029
KS,FINNEY,20,055,2682,0.295,6219,0.685,183,0.020
KS,FORD,20,057,2600,0.311,5602,0.670,160,0.019
KS,FRANKLIN,20,059,3694,0.336,6984,0.635,312,0.028
KS,GEARY,20,061,3332,0.425,4372,0.557,141,0.018
KS,GOVE,20,063,176,0.127,1168,0.845,39,0.028
KS,GRAHAM,20,065,256,0.191,1056,0.788,28,0.021
