STATE,COUNTY,STATE_FIPS,COUNTY_FIPS,KERRY_VOTES,KERRY_%,BUSH_VOTES,BUSH_%,OTHER_VOTES,OTHER_%
MI,KENT,26,081,116909,0.402,171201,0.589,2781,0.01
MI,KEWEENAW,26,083,630,0.438,781,0.543,28,0.019
MI,LAKE,26,085,2675,0.51,2503,0.477,68,0.013
MI,LAPEER,26,087,18086,0.41,25556,0.579,505,0.011
MI,LEELANAU,26,089,6048,0.435,7733,0.556,136,0.01
MI,LENAWEE,26,091,20787,0.442,25675,0.546,550,0.012
MI,LIVINGSTON,26,093,33991,0.363,58860,0.628,891,0.01
MI,LUCE,26,095,1045,0.369,1749,0.618,35,0.012
MI,MACKINAC,26,097,2819,0.427,3706,0.562,74,0.011
MI,MACOMB,26,099,196160,0.487,202166,0.502,4084,0.01
MI,MANISTEE,26,101,6272,0.492,6295,0.494,173,0.014
MI,MARQUETTE,26,103,17412,0.536,14690,0.452,386,0.012
MI,MASON,26,105,6333,0.433,8124,0.556,154,0.011
MI,MECOSTA,26,107,7730,0.44,9710,0.552,141,0.008
MI,MENOMINEE,26,109,5326,0.466,5942,0.52,151,0.013
MI,MIDLAND,26,111,18355,0.424,24369,0.563,551,0.013
MI,MISSAUKEE,26,113,2319,0.312,5055,0.681,47,0.006
MI,MONROE,26,115,36089,0.487,37470,0.505,573,0.008
MI,MONTCALM,26,117,11471,0.429,14968,0.56,295,0.011
MI,MONTMORENCY,26,119,2196,0.395,3300,0.593,67,0.012
MI,MUSKEGON,26,121,44282,0.551,35302,0.44,729,0.009
MI,NEWAYGO,26,123,9057,0.396,13608,0.595,208,0.009
MI,OAKLAND,26,125,319387,0.498,316633,0.493,5957,0.009
MI,OCEANA,26,127,5441,0.442,6677,0.543,179,0.015
MI,OGEMAW,26,129,5215,0.483,5454,0.505,127,0.012
MI,ONTONAGON,26,131,1863,0.444,2262,0.54,67,0.016
MI,OSCEOLA,26,133,4467,0.399,6599,0.59,122,0.011
MI,OSCODA,26,135,1792,0.406,2570,0.583,47,0.011
MI,OTSEGO,26,137,4674,0.38,7470,0.607,163,0.013
MI,OTTAWA,26,139,35552,0.276,92048,0.716,1043,0.008
MI,PRESQUEISLE,26,141,3432,0.457,3982,0.53,102,0.014
MI,ROSCOMMON,26,143,6810,0.474,7364,0.513,185,0.013
MI,SAGINAW,26,145,54887,0.534,47165,0.459,800,0.008
MI,SAINTCLAIR,26,147,36174,0.454,42740,0.536,829,0.01
MI,SAINTJOSEPH,26,149,9648,0.382,15340,0.608,251,0.01
MI,SANILAC,26,151,7883,0.38,12632,0.608,248,0.012
MI,SCHOOLCRAFT,26,153,2137,0.481,2267,0.51,37,0.008
MI,SHIAWASSEE,26,155,16881,0.461,19407,0.53,363,0.01
MI,TUSCOLA,26,157,12631,0.446,15389,0.543,318,0.011
MI,VANBUREN,26,159,16151,0.473,17634,0.516,389,0.011
MI,WASHTENAW,26,161,109953,0.635,61455,0.355,1856,0.011
MI,WAYNE,26,163,600047,0.694,257750,0.298,6931,0.008
MI,WEXFORD,26,165,6034,0.398,8966,0.591,160,0.011
MN,AITKIN,27,001,4539,0.48,4768,0.504,145,0.015
MN,ANOKA,27,003,80226,0.461,91853,0.528,1987,0.011
MN,BECKER,27,005,6756,0.402,9795,0.583,250,0.015
MN,BELTRAMI,27,007,10592,0.501,10237,0.484,302,0.014
MN,BENTON,27,009,8059,0.438,10043,0.546,282,0.015
MN,BIGSTONE,27,011,1536,0.501,1483,0.484,48,0.016
MN,BLUEEARTH,27,013,16865,0.509,15737,0.475,517,0.016
MN,BROWN,27,015,5158,0.374,8395,0.609,225,0.016
MN,CARLTON,27,017,11462,0.625,6642,0.362,230,0.013
MN,CARVER,27,019,16456,0.362,28510,0.628,445,0.01
MN,CASS,27,021,6835,0.43,8875,0.558,200,0.013
MN,CHIPPEWA,27,023,3424,0.518,3089,0.468,93,0.014
MN,CHISAGO,27,025,12219,0.432,15705,0.556,336,0.012
MN,CLAY,27,027,12989,0.468,14365,0.518,383,0.014
MN,CLEARWATER,27,029,1871,0.429,2438,0.559,52,0.012
MN,COOK,27,031,1733,0.525,1489,0.451,81,0.025
MN,COTTONWOOD,27,033,2726,0.428,3557,0.558,86,0.014
MN,CROWWING,27,035,14005,0.417,19106,0.57,434,0.013
MN,DAKOTA,27,037,104635,0.485,108959,0.505,2252,0.01
MN,DODGE,27,039,4117,0.417,5593,0.567,158,0.016
MN,DOUGLAS,27,041,8219,0.405,11793,0.581,297,0.015
MN,FARIBAULT,27,043,3767,0.434,4794,0.552,120,0.014
MN,FILLMORE,27,045,5825,0.498,5694,0.487,179,0.015
MN,FREEBORN,27,047,9733,0.551,7681,0.435,252,0.014
MN,GOODHUE,27,049,12103,0.473,13134,0.513,371,0.014
MN,GRANT,27,051,1856,0.486,1893,0.496,70,0.018
MN,HENNEPIN,27,053,383841,0.593,255133,0.394,8007,0.012
MN,HOUSTON,27,055,5276,0.476,5631,0.508,175,0.016
MN,HUBBARD,27,057,4741,0.418,6444,0.568,155,0.014
MN,ISANTI,27,059,7883,0.408,11190,0.579,240,0.012
MN,ITASCA,27,061,13290,0.545,10705,0.439,372,0.015
MN,JACKSON,27,063,2652,0.459,3024,0.523,103,0.018
MN,KANABEC,27,065,3592,0.435,4527,0.549,129,0.016
MN,KANDIYOHI,27,067,9337,0.437,11704,0.548,308,0.014
MN,KITTSON,27,069,1333,0.497,1307,0.487,42,0.016
MN,KOOCHICHING,27,071,3662,0.501,3539,0.484,108,0.015
MN,LACQUIPARLE,27,073,2390,0.526,2093,0.461,58,0.013
MN,LAKE,27,075,4212,0.596,2769,0.392,90,0.013
MN,LAKEOFTHEWOODS,27,077,921,0.384,1428,0.595,51,0.021
MN,LESUEUR,27,079,6466,0.448,7746,0.537,212,0.015
MN,LINCOLN,27,081,1558,0.466,1736,0.519,48,0.014
MN,LYON,27,083,5292,0.418,7203,0.568,178,0.014
MN,MCLEOD,27,085,6712,0.365,11407,0.62,293,0.016
MN,MAHNOMEN,27,087,1339,0.534,1132,0.451,37,0.015
MN,MARSHALL,27,089,2308,0.415,3187,0.573,67,0.012
MN,MARTIN,27,091,4590,0.415,6311,0.571,146,0.013
MN,MEEKER,27,093,5292,0.429,6854,0.556,188,0.015
MN,MILLELACS,27,095,5677,0.435,7194,0.551,194,0.015
MN,MORRISON,27,097,6794,0.405,9698,0.579,266,0.016
MN,MOWER,27,099,12334,0.61,7591,0.375,297,0.015
MN,MURRAY,27,101,2218,0.444,2719,0.544,61,0.012
MN,NICOLLET,27,103,8797,0.496,8689,0.49,255,0.014
MN,NOBLES,27,105,3898,0.424,5159,0.561,147,0.016
MN,NORMAN,27,107,1954,0.513,1794,0.471,62,0.016
MN,OLMSTED,27,109,33285,0.465,37371,0.522,919,0.013
MN,OTTERTAIL,27,111,12038,0.374,19734,0.613,406,0.013
MN,PENNINGTON,27,113,3117,0.444,3767,0.537,133,0.019
MN,PINE,27,115,7228,0.498,7033,0.484,257,0.018
MN,PIPESTONE,27,117,1900,0.378,3066,0.609,66,0.013
MN,POLK,27,119,6729,0.429,8724,0.557,215,0.014
MN,POPE,27,121,3301,0.493,3303,0.493,96,0.014
MN,RAMSEY,27,123,171846,0.63,97096,0.356,3635,0.013
MN,REDLAKE,27,125,963,0.442,1164,0.535,50,0.023
MN,REDWOOD,27,127,3104,0.381,4898,0.602,137,0.017
MN,RENVILLE,27,129,3787,0.454,4430,0.531,132,0.016
MN,RICE,27,131,16425,0.534,13881,0.451,439,0.014
MN,ROCK,27,133,2000,0.385,3111,0.599,80,0.015
MN,ROSEAU,27,135,2442,0.309,5355,0.677,114,0.014
MN,SAINTLOUIS,27,137,77958,0.652,40112,0.335,1495,0.013
MN,SCOTT,27,139,23958,0.395,36055,0.595,626,0.01
MN,SHERBURNE,27,141,15816,0.382,25182,0.607,456,0.011
MN,SIBLEY,27,143,3109,0.391,4669,0.587,171,0.022
MN,STEARNS,27,145,32659,0.432,41726,0.552,1192,0.016
MN,STEELE,27,147,7994,0.428,10389,0.556,312,0.017
MN,STEVENS,27,149,2821,0.474,3030,0.509,98,0.016
MN,SWIFT,27,151,3165,0.552,2481,0.433,89,0.016
MN,TODD,27,153,5034,0.412,6945,0.569,235,0.019
MN,TRAVERSE,27,155,1026,0.479,1076,0.503,39,0.018
MN,WABASHA,27,157,5548,0.469,6120,0.517,167,0.014
MN,WADENA,27,159,2791,0.393,4214,0.594,88,0.012
MN,WASECA,27,161,4179,0.426,5457,0.557,164,0.017
MN,WASHINGTON,27,163,61395,0.478,65751,0.512,1303,0.01
MN,WATONWAN,27,165,2514,0.45,2970,0.532,99,0.018
MN,WILKIN,27,167,1169,0.331,2303,0.653,55,0.016
MN,WINONA,27,169,14231,0.519,12686,0.463,505,0.018
MN,WRIGHT,27,171,22618,0.38,36176,0.608,740,0.012
MN,YELLOWMEDICINE,27,173,2799,0.486,2878,0.5,81,0.014
MS,ADAMS,28,001,8423,0.544,6996,0.452,51,0.003
MS,ALCORN,28,003,5454,0.383,8634,0.606,151,0.011
MS,AMITE,28,005,3012,0.419,4147,0.576,38,0.005
MS,ATTALA,28,007,3145,0.383,5014,0.611,48,0.006
MS,BENTON,28,009,2245,0.529,1969,0.464,33,0.008
MS,BOLIVAR,28,011,9631,0.629,5535,0.362,141,0.009
MS,CALHOUN,28,013,2234,0.35,4131,0.647,24,0.004
MS,CARROLL,28,015,1900,0.34,3664,0.655,28,0.005
MS,CHICKASAW,28,017,4078,0.489,4193,0.503,72,0.009
MS,CHOCTAW,28,019,1366,0.335,2694,0.66,22,0.005
MS,CLAIBORNE,28,021,4362,0.815,950,0.177,43,0.008
MS,CLARKE,28,023,2402,0.32,5068,0.675,35,0.005
MS,CLAY,28,025,4753,0.52,4342,0.475,44,0.005
MS,COAHOMA,28,027,6805,0.641,3676,0.347,127,0.012
MS,COPIAH,28,029,4961,0.436,6374,0.56,53,0.005
MS,COVINGTON,28,031,3158,0.383,5044,0.611,50,0.006
MS,DESOTO,28,033,13583,0.271,36306,0.723,311,0.006
MS,FORREST,28,035,10220,0.382,16318,0.61,195,0.007
MS,FRANKLIN,28,037,1574,0.35,2893,0.644,24,0.005
MS,GEORGE,28,039,1724,0.215,6223,0.778,54,0.007
MS,GREENE,28,041,1421,0.268,3850,0.727,28,0.005
MS,GRENADA,28,043,4180,0.414,5872,0.581,53,0.005
MS,HANCOCK,28,045,5107,0.286,12581,0.704,181,0.01
MS,HARRISON,28,047,23076,0.365,39703,0.628,488,0.008
MS,HINDS,28,049,54845,0.593,36975,0.4,680,0.007
MS,HOLMES,28,051,6366,0.759,1961,0.234,56,0.007
MS,HUMPHREYS,28,053,3168,0.647,1679,0.343,52,0.011
MS,ISSAQUENA,28,055,516,0.532,439,0.453,15,0.015
MS,ITAWAMBA,28,057,2802,0.289,6833,0.704,75,0.008
MS,JACKSON,28,059,15572,0.305,35134,0.688,343,0.007
MS,JASPER,28,061,4117,0.514,3855,0.481,37,0.005
MS,JEFFERSON,28,063,2821,0.814,630,0.182,15,0.004
MS,JEFFERSONDAVIS,28,065,2959,0.513,2668,0.463,138,0.024
MS,JONES,28,067,7398,0.277,19125,0.717,143,0.005
MS,KEMPER,28,069,2465,0.536,2109,0.458,29,0.006
MS,LAFAYETTE,28,071,6218,0.404,9004,0.585,166,0.011
MS,LAMAR,28,073,3923,0.192,16410,0.802,132,0.006
MS,LAUDERDALE,28,075,10292,0.341,19736,0.654,138,0.005
MS,LAWRENCE,28,077,2308,0.366,3956,0.627,42,0.007
MS,LEAKE,28,079,3212,0.391,4962,0.604,35,0.004
MS,LEE,28,081,10127,0.331,20254,0.661,240,0.008
MS,LEFLORE,28,083,7566,0.607,4635,0.372,262,0.021
MS,LINCOLN,28,085,4418,0.305,10008,0.691,65,0.004
MS,LOWNDES,28,087,10408,0.429,13690,0.564,170,0.007
MS,MADISON,28,089,13268,0.352,24257,0.643,199,0.005
MS,MARION,28,091,3888,0.325,7999,0.67,60,0.005
MS,MARSHALL,28,093,8591,0.586,5975,0.408,83,0.006
MS,MONROE,28,095,6237,0.399,9308,0.595,87,0.006
MS,MONTGOMERY,28,097,2473,0.45,3002,0.546,21,0.004
MS,NESHOBA,28,099,2600,0.25,7780,0.747,38,0.004
MS,NEWTON,28,101,2280,0.269,6165,0.726,42,0.005
MS,NOXUBEE,28,103,4346,0.713,1723,0.283,28,0.005
MS,OKTIBBEHA,28,105,7015,0.431,9068,0.557,196,0.012
MS,PANOLA,28,107,6615,0.492,6769,0.504,56,0.004
MS,PEARLRIVER,28,109,4472,0.229,14896,0.764,119,0.006
MS,PERRY,28,111,1261,0.251,3747,0.745,22,0.004
MS,PIKE,28,113,7881,0.474,8660,0.521,91,0.005
MS,PONTOTOC,28,115,2660,0.237,8480,0.754,100,0.009
MS,PRENTISS,28,117,3327,0.335,6538,0.658,67,0.007
MS,QUITMAN,28,119,2032,0.595,1360,0.398,24,0.007
MS,RANKIN,28,121,11005,0.201,43054,0.787,658,0.012
MS,SCOTT,28,123,3802,0.372,6395,0.625,31,0.003
MS,SHARKEY,28,125,1560,0.504,1120,0.362,413,0.134
MS,SIMPSON,28,127,3272,0.312,7138,0.681,64,0.006
MS,SMITH,28,129,1496,0.21,5577,0.783,47,0.007
MS,STONE,28,131,1528,0.266,4146,0.723,61,0.011
MS,SUNFLOWER,28,133,6359,0.635,3534,0.353,122,0.012
MS,TALLAHATCHIE,28,135,3420,0.55,2737,0.44,60,0.01
MS,TATE,28,137,4347,0.389,6760,0.605,60,0.005
MS,TIPPAH,28,139,3016,0.325,6174,0.666,85,0.009
MS,TISHOMINGO,28,141,2846,0.342,5379,0.646,101,0.012
MS,TUNICA,28,143,2140,0.684,950,0.304,39,0.012
MS,UNION,28,145,2839,0.262,7906,0.731,74,0.007
MS,WALTHALL,28,147,2435,0.383,3888,0.612,29,0.005
MS,WARREN,28,149,8224,0.418,11356,0.577,99,0.005
MS,WASHINGTON,28,151,11569,0.59,7731,0.394,297,0.015
MS,WAYNE,28,153,3193,0.363,5562,0.632,39,0.004
MS,WEBSTER,28,155,1341,0.265,3708,0.732,16,0.003
MS,WILKINSON,28,157,2794,0.637,1563,0.356,28,0.006
MS,WINSTON,28,159,3978,0.423,5386,0.572,45,0.005
MS,YALOBUSHA,28,161,2656,0.445,3278,0.549,37,0.006
MS,YAZOO,28,163,5013,0.456,5672,0.516,302,0.027
MO,ADAIR,29,001,4938,0.433,6367,0.558,99,0.009
MO,ANDREW,29,003,3069,0.371,5135,0.621,62,0.008
MO,ATCHISON,29,005,1005,0.318,2137,0.677,14,0.004
MO,AUDRAIN,29,007,4318,0.404,6294,0.589,71,0.007
MO,BARRY,29,009,4223,0.303,9599,0.689,105,0.008
MO,BARTON,29,011,1373,0.229,4572,0.763,46,0.008
MO,BATES,29,013,3398,0.401,5004,0.591,64,0.008
MO,BENTON,29,015,3381,0.375,5575,0.619,53,0.006
MO,BOLLINGER,29,017,1754,0.298,4102,0.696,39,0.007
MO,BOONE,29,019,37643,0.495,37801,0.497,602,0.008
MO,BUCHANAN,29,021,17799,0.469,19812,0.522,339,0.009
MO,BUTLER,29,023,4666,0.284,11696,0.711,79,0.005
MO,CALDWELL,29,025,1645,0.385,2593,0.608,30,0.007
MO,CALLAWAY,29,027,6559,0.369,11108,0.625,106,0.006
MO,CAMDEN,29,029,6296,0.323,13122,0.672,101,0.005
MO,CAPEGIRARDEAU,29,031,10568,0.306,23814,0.689,183,0.005
MO,CARROLL,29,033,1568,0.331,3155,0.665,18,0.004
MO,CARTER,29,035,964,0.347,1797,0.647,18,0.006
MO,CASS,29,037,16681,0.377,27253,0.616,283,0.006
MO,CEDAR,29,039,1910,0.308,4238,0.683,55,0.009
MO,CHARITON,29,041,1892,0.436,2421,0.558,27,0.006
MO,CHRISTIAN,29,043,9059,0.289,22102,0.705,187,0.006
MO,CLARK,29,045,1794,0.48,1899,0.508,43,0.012
MO,CLAY,29,047,44670,0.463,51193,0.531,597,0.006
MO,CLINTON,29,049,4165,0.437,5287,0.554,88,0.009
MO,COLE,29,051,11753,0.32,24752,0.674,196,0.005
MO,COOPER,29,053,2400,0.32,5058,0.674,50,0.007
MO,CRAWFORD,29,055,3632,0.387,5686,0.606,63,0.007
MO,DADE,29,057,1104,0.27,2963,0.725,22,0.005
MO,DALLAS,29,059,2407,0.332,4788,0.66,64,0.009
MO,DAVIESS,29,061,1402,0.37,2351,0.62,41,0.011
MO,DEKALB,29,063,1707,0.364,2941,0.628,38,0.008
MO,DENT,29,065,1865,0.296,4369,0.693,70,0.011
MO,DOUGLAS,29,067,1741,0.275,4498,0.711,88,0.014
MO,DUNKLIN,29,069,4901,0.42,6720,0.575,56,0.005
MO,FRANKLIN,29,071,18556,0.409,26429,0.583,333,0.007
MO,GASCONADE,29,073,2355,0.328,4753,0.663,63,0.009
MO,GENTRY,29,075,1201,0.363,2085,0.63,26,0.008
MO,GREENE,29,077,46657,0.372,77885,0.622,724,0.006
MO,GRUNDY,29,079,1561,0.325,3172,0.66,75,0.016
MO,HARRISON,29,081,1279,0.316,2729,0.674,40,0.01
MO,HENRY,29,083,4461,0.41,6361,0.585,55,0.005
MO,HICKORY,29,085,2043,0.42,2791,0.574,32,0.007
MO,HOLT,29,087,811,0.301,1864,0.693,16,0.006
MO,HOWARD,29,089,1972,0.401,2915,0.592,34,0.007
MO,HOWELL,29,091,5118,0.312,11097,0.678,164,0.01
MO,IRON,29,093,2157,0.461,2477,0.529,45,0.01
MO,JACKSON,29,095,183654,0.581,130500,0.413,1839,0.006
MO,JASPER,29,097,13002,0.288,31846,0.706,237,0.005
MO,JEFFERSON,29,099,46057,0.494,46624,0.5,583,0.006
MO,JOHNSON,29,101,7790,0.385,12257,0.606,189,0.009
MO,KNOX,29,103,761,0.385,1207,0.61,10,0.005
MO,LACLEDE,29,105,4213,0.283,10578,0.711,78,0.005
MO,LAFAYETTE,29,107,6412,0.396,9656,0.597,114,0.007
MO,LAWRENCE,29,109,4506,0.285,11194,0.708,106,0.007
MO,LEWIS,29,111,1754,0.378,2862,0.616,28,0.006
MO,LINCOLN,29,113,8368,0.422,11316,0.57,155,0.008
MO,LINN,29,115,2440,0.414,3422,0.58,36,0.006
MO,LIVINGSTON,29,117,2278,0.359,4029,0.635,39,0.006
MO,MCDONALD,29,119,2215,0.287,5443,0.705,67,0.009
MO,MACON,29,121,2856,0.377,4673,0.617,41,0.005
MO,MADISON,29,123,1972,0.401,2905,0.591,41,0.008
MO,MARIES,29,125,1563,0.353,2825,0.639,36,0.008
MO,MARION,29,127,4568,0.367,7815,0.628,70,0.006
MO,MERCER,29,129,582,0.32,1207,0.664,28,0.015
MO,MILLER,29,131,2959,0.273,7797,0.72,75,0.007
MO,MISSISSIPPI,29,133,2374,0.448,2903,0.548,21,0.004
MO,MONITEAU,29,135,1913,0.286,4743,0.709,35,0.005
MO,MONROE,29,137,1647,0.382,2632,0.611,28,0.007
MO,MONTGOMERY,29,139,2147,0.373,3563,0.619,50,0.009
MO,MORGAN,29,141,3053,0.348,5657,0.645,61,0.007
MO,NEWMADRID,29,143,3716,0.47,4154,0.525,37,0.005
MO,NEWTON,29,145,6564,0.275,17187,0.719,138,0.006
MO,NODAWAY,29,147,3830,0.378,6226,0.615,63,0.006
MO,OREGON,29,149,1823,0.39,2769,0.593,81,0.017
MO,OSAGE,29,151,1673,0.251,4975,0.746,23,0.003
MO,OZARK,29,153,1561,0.332,3083,0.655,63,0.013
MO,PEMISCOT,29,155,3381,0.497,3398,0.499,27,0.004
MO,PERRY,29,157,2621,0.318,5583,0.677,43,0.005
MO,PETTIS,29,159,5801,0.332,11603,0.663,92,0.005
MO,PHELPS,29,161,6666,0.356,11874,0.635,160,0.009
MO,PIKE,29,163,3670,0.456,4314,0.537,56,0.007
MO,PLATTE,29,165,18412,0.439,23302,0.555,256,0.006
MO,POLK,29,167,3775,0.303,8586,0.689,92,0.007
MO,PULASKI,29,169,3551,0.291,8618,0.705,52,0.004
MO,PUTNAM,29,171,772,0.316,1660,0.679,13,0.005
MO,RALLS,29,173,2031,0.403,2986,0.593,17,0.003
MO,RANDOLPH,29,175,3586,0.352,6551,0.642,61,0.006
MO,RAY,29,177,5034,0.467,5673,0.526,81,0.008
MO,REYNOLDS,29,179,1449,0.431,1896,0.564,19,0.006
MO,RIPLEY,29,181,1907,0.337,3693,0.653,53,0.009
MO,SAINTCHARLES,29,183,66855,0.409,95826,0.586,807,0.005
MO,SAINTCLAIR,29,185,1841,0.371,3098,0.624,26,0.005
MO,SAINTEGENEVIEVE,29,186,4281,0.526,3791,0.465,74,0.009
MO,SAINTFRANCOIS,29,187,10748,0.469,12087,0.527,98,0.004
MO,SAINTLOUIS,29,189,295284,0.544,244969,0.451,2730,0.005
MO,SALINE,29,195,4479,0.451,5389,0.542,71,0.007
MO,SCHUYLER,29,197,894,0.44,1124,0.553,13,0.006
MO,SCOTLAND,29,199,828,0.377,1352,0.615,17,0.008
MO,SCOTT,29,201,6057,0.347,11330,0.649,61,0.003
MO,SHANNON,29,203,1618,0.388,2511,0.603,38,0.009
MO,SHELBY,29,205,1201,0.343,2280,0.651,21,0.006
MO,STODDARD,29,207,3946,0.298,9242,0.697,64,0.005
MO,STONE,29,209,4578,0.301,10534,0.694,77,0.005
MO,SULLIVAN,29,211,1178,0.381,1880,0.609,31,0.01
MO,TANEY,29,213,5601,0.291,13578,0.704,101,0.005
MO,TEXAS,29,215,3664,0.333,7234,0.657,120,0.011
MO,VERNON,29,217,3206,0.357,5732,0.637,54,0.006
MO,WARREN,29,219,5461,0.407,7883,0.587,88,0.007
MO,WASHINGTON,29,221,4459,0.486,4641,0.506,78,0.008
MO,WAYNE,29,223,2250,0.363,3919,0.632,35,0.006
MO,WEBSTER,29,225,4657,0.312,10194,0.682,93,0.006
MO,WORTH,29,227,436,0.385,691,0.61,5,0.004
MO,WRIGHT,29,229,2188,0.262,6090,0.73,68,0.008
MO,SAINTLOUIS,29,510,116133,0.803,27793,0.192,712,0.005
MT,BEAVERHEAD,30,001,1103,0.26,3067,0.723,72,0.017
MT,BIGHORN,30,003,2215,0.514,2028,0.47,68,0.016
MT,BLAINE,30,005,1300,0.47,1424,0.514,44,0.016
MT,BROADWATER,30,007,533,0.227,1778,0.756,42,0.018
MT,CARBON,30,009,1847,0.347,3342,0.628,132,0.025
MT,CARTER,30,011,76,0.107,623,0.879,10,0.014
MT,CASCADE,30,013,13701,0.409,19028,0.569,730,0.022
MT,CHOUTEAU,30,015,946,0.324,1913,0.655,62,0.021
MT,CUSTER,30,017,1630,0.323,3297,0.653,121,0.024
MT,DANIELS,30,019,326,0.291,764,0.683,29,0.026
MT,DAWSON,30,021,1494,0.333,2884,0.643,106,0.024
MT,DEERLODGE,30,023,2700,0.594,1725,0.38,118,0.026
MT,FALLON,30,025,289,0.194,1178,0.79,24,0.016
MT,FERGUS,30,027,1582,0.258,4425,0.722,120,0.02
MT,FLATHEAD,30,029,11587,0.3,26019,0.673,1072,0.028
MT,GALLATIN,30,031,16405,0.412,22392,0.562,1044,0.026
MT,GARFIELD,30,033,52,0.079,590,0.901,13,0.02
MT,GLACIER,30,035,2641,0.579,1828,0.401,93,0.02
MT,GOLDENVALLEY,30,037,119,0.228,396,0.759,7,0.013
MT,GRANITE,30,039,404,0.252,1144,0.713,57,0.036
MT,HILL,30,041,2997,0.45,3505,0.527,155,0.023
MT,JEFFERSON,30,043,1881,0.321,3844,0.655,143,0.024
MT,JUDITHBASIN,30,045,322,0.25,944,0.734,20,0.016
MT,LAKE,30,047,4960,0.394,7245,0.576,371,0.03
MT,LEWISANDCLARK,30,049,12717,0.426,16494,0.553,631,0.021
MT,LIBERTY,30,051,281,0.272,734,0.711,18,0.017
MT,LINCOLN,30,053,2320,0.275,5889,0.697,238,0.028
MT,MCCONE,30,055,320,0.281,791,0.696,26,0.023
MT,MADISON,30,057,983,0.25,2868,0.729,82,0.021
MT,MEAGHER,30,059,247,0.254,698,0.717,28,0.029
MT,MINERAL,30,061,542,0.295,1242,0.676,53,0.029
MT,MISSOULA,30,063,26983,0.514,23989,0.457,1480,0.028
MT,MUSSELSHELL,30,065,538,0.239,1663,0.74,46,0.02
MT,PARK,30,067,3199,0.389,4771,0.581,247,0.03
MT,PETROLEUM,30,069,55,0.188,228,0.781,9,0.031
MT,PHILLIPS,30,071,456,0.21,1677,0.773,37,0.017
MT,PONDERA,30,073,956,0.334,1853,0.648,51,0.018
MT,POWDERRIVER,30,075,154,0.15,856,0.832,19,0.018
MT,POWELL,30,077,761,0.269,1993,0.704,76,0.027
MT,PRAIRIE,30,079,181,0.246,546,0.742,9,0.012
MT,RAVALLI,30,081,6144,0.309,13279,0.668,443,0.022
MT,RICHLAND,30,083,1120,0.26,3110,0.722,78,0.018
MT,ROOSEVELT,30,085,2195,0.545,1762,0.437,71,0.018
MT,ROSEBUD,30,087,1520,0.424,1982,0.553,83,0.023
MT,SANDERS,30,089,1502,0.291,3461,0.672,190,0.037
MT,SHERIDAN,30,091,846,0.415,1159,0.569,33,0.016
MT,SILVERBOW,30,093,9307,0.579,6381,0.397,396,0.025
MT,STILLWATER,30,095,1025,0.243,3090,0.733,98,0.023
MT,SWEETGRASS,30,097,445,0.224,1509,0.761,29,0.015
MT,TETON,30,099,1047,0.312,2232,0.664,80,0.024
MT,TOOLE,30,101,690,0.299,1583,0.685,38,0.016
MT,TREASURE,30,103,121,0.251,348,0.722,13,0.027
MT,VALLEY,30,105,1431,0.356,2476,0.616,111,0.028
MT,WHEATLAND,30,107,250,0.255,706,0.721,23,0.023
MT,WIBAUX,30,109,144,0.257,407,0.727,9,0.016
MT,YELLOWSTONE,30,111,24120,0.364,40903,0.617,1263,0.019
NE,ADAMS,31,001,3791,0.285,9233,0.695,262,0.02
NE,ANTELOPE,31,003,613,0.179,2761,0.806,50,0.015
NE,ARTHUR,31,005,24,0.09,240,0.902,2,0.008
NE,BANNER,31,007,56,0.128,379,0.867,2,0.005
NE,BLAINE,31,009,38,0.112,301,0.888,0,0
NE,BOONE,31,011,546,0.189,2309,0.798,40,0.014
NE,BOXBUTTE,31,013,1657,0.322,3396,0.659,99,0.019
NE,BOYD,31,015,228,0.199,911,0.794,9,0.008
NE,BROWN,31,017,268,0.155,1426,0.823,39,0.023
NE,BUFFALO,31,019,4100,0.22,14222,0.764,286,0.015
NE,BURT,31,021,1272,0.347,2349,0.64,47,0.013
NE,BUTLER,31,023,1068,0.256,3016,0.724,84,0.02
NE,CASS,31,025,3619,0.314,7763,0.673,147,0.013
NE,CEDAR,31,027,1083,0.239,3387,0.747,66,0.015
NE,CHASE,31,029,302,0.153,1652,0.837,19,0.01
NE,CHERRY,31,031,483,0.159,2509,0.825,50,0.016
NE,CHEYENNE,31,033,893,0.188,3791,0.799,62,0.013
NE,CLAY,31,035,743,0.223,2543,0.762,51,0.015
NE,COLFAX,31,037,990,0.273,2589,0.713,54,0.015
NE,CUMING,31,039,966,0.222,3330,0.766,53,0.012
NE,CUSTER,31,041,1040,0.185,4518,0.805,54,0.01
NE,DAKOTA,31,043,3027,0.458,3526,0.533,62,0.009
NE,DAWES,31,045,1119,0.28,2809,0.703,66,0.017
NE,DAWSON,31,047,1728,0.217,6149,0.773,79,0.01
NE,DEUEL,31,049,222,0.211,820,0.779,11,0.01
NE,DIXON,31,051,938,0.312,2028,0.674,43,0.014
NE,DODGE,31,053,5250,0.325,10716,0.663,206,0.013
NE,DOUGLAS,31,055,83330,0.402,120813,0.583,2928,0.014
NE,DUNDY,31,057,186,0.177,858,0.815,9,0.009
NE,FILLMORE,31,059,828,0.259,2314,0.725,51,0.016
NE,FRANKLIN,31,061,412,0.24,1277,0.745,25,0.015
NE,FRONTIER,31,063,275,0.187,1160,0.791,32,0.022
